Site Name ,ST2 1 OV BUND
Site Number ,2
Logger ,Integrating Light Sensor
Logger Serial Number ,50364


Scan No ,Date and Time,       Integrating Light,        ,
29920,11/11/2018 , 09:42:40,0,0
29921,11/11/2018 , 09:52:40,0,0
29922,11/11/2018 , 10:02:40,0,0
29923,11/11/2018 , 10:12:40,0,0
29924,11/11/2018 , 10:22:40,0,0
29925,11/11/2018 , 10:32:40,0,0
29926,11/11/2018 , 10:42:40,1,1
29927,11/11/2018 , 10:52:40,6,6
29928,11/11/2018 , 11:02:40,9,9
29929,11/11/2018 , 11:12:40,6,6
29930,11/11/2018 , 11:22:40,7,7
29931,11/11/2018 , 11:32:40,5,5
29932,11/11/2018 , 11:42:40,5,5
29933,11/11/2018 , 11:52:40,7,7
29934,11/11/2018 , 12:02:40,6,6
29935,11/11/2018 , 12:12:40,4,4
29936,11/11/2018 , 12:22:40,5,5
29937,11/11/2018 , 12:32:40,7,7
29938,11/11/2018 , 12:42:40,4,4
29939,11/11/2018 , 12:52:40,4,4
29940,11/11/2018 , 13:02:40,7,7
29941,11/11/2018 , 13:12:40,11,11
29942,11/11/2018 , 13:22:40,13,13
29943,11/11/2018 , 13:32:40,6,6
29944,11/11/2018 , 13:42:40,3,3
29945,11/11/2018 , 13:52:40,3,3
29946,11/11/2018 , 14:02:40,0,0
29947,11/11/2018 , 14:12:40,2,2
29948,11/11/2018 , 14:22:40,5,5
29949,11/11/2018 , 14:32:40,2,2
29950,11/11/2018 , 14:42:40,0,0
29951,11/11/2018 , 14:52:40,3,3
29952,11/11/2018 , 15:02:40,3,3
29953,11/11/2018 , 15:12:40,3,3
29954,11/11/2018 , 15:22:40,0,0
29955,11/11/2018 , 15:32:40,0,0
29956,11/11/2018 , 15:42:40,0,0
29957,11/11/2018 , 15:52:40,2,2
29958,11/11/2018 , 16:02:40,4,4
29959,11/11/2018 , 16:12:40,1,1
29960,11/11/2018 , 16:22:40,0,0
29961,11/11/2018 , 16:32:40,0,0
29962,11/11/2018 , 16:42:40,0,0
29963,11/11/2018 , 16:52:40,0,0
29964,11/11/2018 , 17:02:40,0,0
29965,11/11/2018 , 17:12:40,0,0
29966,11/11/2018 , 17:22:40,0,0
29967,11/11/2018 , 17:32:40,0,0
29968,11/11/2018 , 17:42:40,0,0
29969,11/11/2018 , 17:52:40,0,0
29970,11/11/2018 , 18:02:40,0,0
29971,11/11/2018 , 18:12:40,0,0
29972,11/11/2018 , 18:22:40,0,0
29973,11/11/2018 , 18:32:40,0,0
29974,11/11/2018 , 18:42:40,0,0
29975,11/11/2018 , 18:52:40,0,0
29976,11/11/2018 , 19:02:40,0,0
29977,11/11/2018 , 19:12:40,0,0
29978,11/11/2018 , 19:22:40,0,0
29979,11/11/2018 , 19:32:40,0,0
29980,11/11/2018 , 19:42:40,0,0
29981,11/11/2018 , 19:52:40,0,0
29982,11/11/2018 , 20:02:40,0,0
29983,11/11/2018 , 20:12:40,0,0
29984,11/11/2018 , 20:22:40,0,0
29985,11/11/2018 , 20:32:40,0,0
29986,11/11/2018 , 20:42:40,0,0
29987,11/11/2018 , 20:52:40,0,0
29988,11/11/2018 , 21:02:40,0,0
29989,11/11/2018 , 21:12:40,0,0
29990,11/11/2018 , 21:22:40,0,0
29991,11/11/2018 , 21:32:40,0,0
29992,11/11/2018 , 21:42:40,0,0
29993,11/11/2018 , 21:52:40,0,0
29994,11/11/2018 , 22:02:40,0,0
29995,11/11/2018 , 22:12:40,0,0
29996,11/11/2018 , 22:22:40,0,0
29997,11/11/2018 , 22:32:40,0,0
29998,11/11/2018 , 22:42:40,0,0
29999,11/11/2018 , 22:52:40,0,0
30000,11/11/2018 , 23:02:40,0,0
30001,11/11/2018 , 23:12:40,0,0
30002,11/11/2018 , 23:22:40,0,0
30003,11/11/2018 , 23:32:40,0,0
30004,11/11/2018 , 23:42:40,0,0
30005,11/11/2018 , 23:52:40,0,0
30006,12/11/2018 , 00:02:40,0,0
30007,12/11/2018 , 00:12:40,0,0
30008,12/11/2018 , 00:22:40,0,0
30009,12/11/2018 , 00:32:40,0,0
30010,12/11/2018 , 00:42:40,0,0
30011,12/11/2018 , 00:52:40,0,0
30012,12/11/2018 , 01:02:40,0,0
30013,12/11/2018 , 01:12:40,0,0
30014,12/11/2018 , 01:22:40,0,0
30015,12/11/2018 , 01:32:40,0,0
30016,12/11/2018 , 01:42:40,0,0
30017,12/11/2018 , 01:52:40,0,0
30018,12/11/2018 , 02:02:40,0,0
30019,12/11/2018 , 02:12:40,0,0
30020,12/11/2018 , 02:22:40,0,0
30021,12/11/2018 , 02:32:40,0,0
30022,12/11/2018 , 02:42:40,0,0
30023,12/11/2018 , 02:52:40,0,0
30024,12/11/2018 , 03:02:40,0,0
30025,12/11/2018 , 03:12:40,0,0
30026,12/11/2018 , 03:22:40,0,0
30027,12/11/2018 , 03:32:40,0,0
30028,12/11/2018 , 03:42:40,0,0
30029,12/11/2018 , 03:52:40,0,0
30030,12/11/2018 , 04:02:40,0,0
30031,12/11/2018 , 04:12:40,0,0
30032,12/11/2018 , 04:22:40,0,0
30033,12/11/2018 , 04:32:40,0,0
30034,12/11/2018 , 04:42:40,0,0
30035,12/11/2018 , 04:52:40,0,0
30036,12/11/2018 , 05:02:40,0,0
30037,12/11/2018 , 05:12:40,0,0
30038,12/11/2018 , 05:22:40,0,0
30039,12/11/2018 , 05:32:40,0,0
30040,12/11/2018 , 05:42:40,0,0
30041,12/11/2018 , 05:52:40,0,0
30042,12/11/2018 , 06:02:40,0,0
30043,12/11/2018 , 06:12:40,0,0
30044,12/11/2018 , 06:22:40,0,0
30045,12/11/2018 , 06:32:40,0,0
30046,12/11/2018 , 06:42:40,0,0
30047,12/11/2018 , 06:52:40,0,0
30048,12/11/2018 , 07:02:40,0,0
30049,12/11/2018 , 07:12:40,0,0
30050,12/11/2018 , 07:22:40,0,0
30051,12/11/2018 , 07:32:40,0,0
30052,12/11/2018 , 07:42:40,0,0
30053,12/11/2018 , 07:52:40,0,0
30054,12/11/2018 , 08:02:40,0,0
30055,12/11/2018 , 08:12:40,0,0
30056,12/11/2018 , 08:22:40,0,0
30057,12/11/2018 , 08:32:40,0,0
30058,12/11/2018 , 08:42:40,0,0
30059,12/11/2018 , 08:52:40,0,0
30060,12/11/2018 , 09:02:40,0,0
30061,12/11/2018 , 09:12:40,0,0
30062,12/11/2018 , 09:22:40,0,0
30063,12/11/2018 , 09:32:40,0,0
30064,12/11/2018 , 09:42:40,0,0
30065,12/11/2018 , 09:52:40,1,1
30066,12/11/2018 , 10:02:40,3,3
30067,12/11/2018 , 10:12:40,4,4
30068,12/11/2018 , 10:22:40,7,7
30069,12/11/2018 , 10:32:40,7,7
30070,12/11/2018 , 10:42:40,9,9
30071,12/11/2018 , 10:52:40,8,8
30072,12/11/2018 , 11:02:40,7,7
30073,12/11/2018 , 11:12:40,6,6
30074,12/11/2018 , 11:22:40,7,7
30075,12/11/2018 , 11:32:40,7,7
30076,12/11/2018 , 11:42:40,11,11
30077,12/11/2018 , 11:52:40,10,10
30078,12/11/2018 , 12:02:40,11,11
30079,12/11/2018 , 12:12:40,6,6
30080,12/11/2018 , 12:22:40,2,2
30081,12/11/2018 , 12:32:40,3,3
30082,12/11/2018 , 12:42:40,4,4
30083,12/11/2018 , 12:52:40,6,6
30084,12/11/2018 , 13:02:40,5,5
30085,12/11/2018 , 13:12:40,5,5
30086,12/11/2018 , 13:22:40,5,5
30087,12/11/2018 , 13:32:40,7,7
30088,12/11/2018 , 13:42:40,8,8
30089,12/11/2018 , 13:52:40,7,7
30090,12/11/2018 , 14:02:40,6,6
30091,12/11/2018 , 14:12:40,9,9
30092,12/11/2018 , 14:22:40,8,8
30093,12/11/2018 , 14:32:40,5,5
30094,12/11/2018 , 14:42:40,3,3
30095,12/11/2018 , 14:52:40,3,3
30096,12/11/2018 , 15:02:40,4,4
30097,12/11/2018 , 15:12:40,4,4
30098,12/11/2018 , 15:22:40,4,4
30099,12/11/2018 , 15:32:40,3,3
30100,12/11/2018 , 15:42:40,4,4
30101,12/11/2018 , 15:52:40,2,2
30102,12/11/2018 , 16:02:40,3,3
30103,12/11/2018 , 16:12:40,3,3
30104,12/11/2018 , 16:22:40,2,2
30105,12/11/2018 , 16:32:40,0,0
30106,12/11/2018 , 16:42:40,0,0
30107,12/11/2018 , 16:52:40,0,0
30108,12/11/2018 , 17:02:40,0,0
30109,12/11/2018 , 17:12:40,0,0
30110,12/11/2018 , 17:22:40,0,0
30111,12/11/2018 , 17:32:40,0,0
30112,12/11/2018 , 17:42:40,0,0
30113,12/11/2018 , 17:52:40,0,0
30114,12/11/2018 , 18:02:40,0,0
30115,12/11/2018 , 18:12:40,0,0
30116,12/11/2018 , 18:22:40,0,0
30117,12/11/2018 , 18:32:40,0,0
30118,12/11/2018 , 18:42:40,0,0
30119,12/11/2018 , 18:52:40,0,0
30120,12/11/2018 , 19:02:40,0,0
30121,12/11/2018 , 19:12:40,0,0
30122,12/11/2018 , 19:22:40,0,0
30123,12/11/2018 , 19:32:40,0,0
30124,12/11/2018 , 19:42:40,0,0
30125,12/11/2018 , 19:52:40,0,0
30126,12/11/2018 , 20:02:40,0,0
30127,12/11/2018 , 20:12:40,0,0
30128,12/11/2018 , 20:22:40,0,0
30129,12/11/2018 , 20:32:40,0,0
30130,12/11/2018 , 20:42:40,0,0
30131,12/11/2018 , 20:52:40,0,0
30132,12/11/2018 , 21:02:40,0,0
30133,12/11/2018 , 21:12:40,0,0
30134,12/11/2018 , 21:22:40,0,0
30135,12/11/2018 , 21:32:40,0,0
30136,12/11/2018 , 21:42:40,0,0
30137,12/11/2018 , 21:52:40,0,0
30138,12/11/2018 , 22:02:40,0,0
30139,12/11/2018 , 22:12:40,0,0
30140,12/11/2018 , 22:22:40,0,0
30141,12/11/2018 , 22:32:40,0,0
30142,12/11/2018 , 22:42:40,0,0
30143,12/11/2018 , 22:52:40,0,0
30144,12/11/2018 , 23:02:40,0,0
30145,12/11/2018 , 23:12:40,0,0
30146,12/11/2018 , 23:22:40,0,0
30147,12/11/2018 , 23:32:40,0,0
30148,12/11/2018 , 23:42:40,0,0
30149,12/11/2018 , 23:52:40,0,0
30150,13/11/2018 , 00:02:40,0,0
30151,13/11/2018 , 00:12:40,0,0
30152,13/11/2018 , 00:22:40,0,0
30153,13/11/2018 , 00:32:40,0,0
30154,13/11/2018 , 00:42:40,0,0
30155,13/11/2018 , 00:52:40,0,0
30156,13/11/2018 , 01:02:40,0,0
30157,13/11/2018 , 01:12:40,0,0
30158,13/11/2018 , 01:22:40,0,0
30159,13/11/2018 , 01:32:40,0,0
30160,13/11/2018 , 01:42:40,0,0
30161,13/11/2018 , 01:52:40,0,0
30162,13/11/2018 , 02:02:40,0,0
30163,13/11/2018 , 02:12:40,0,0
30164,13/11/2018 , 02:22:40,0,0
30165,13/11/2018 , 02:32:40,0,0
30166,13/11/2018 , 02:42:40,0,0
30167,13/11/2018 , 02:52:40,0,0
30168,13/11/2018 , 03:02:40,0,0
30169,13/11/2018 , 03:12:40,0,0
30170,13/11/2018 , 03:22:40,0,0
30171,13/11/2018 , 03:32:40,0,0
30172,13/11/2018 , 03:42:40,0,0
30173,13/11/2018 , 03:52:40,0,0
30174,13/11/2018 , 04:02:40,0,0
30175,13/11/2018 , 04:12:40,0,0
30176,13/11/2018 , 04:22:40,0,0
30177,13/11/2018 , 04:32:40,0,0
30178,13/11/2018 , 04:42:40,0,0
30179,13/11/2018 , 04:52:40,0,0
30180,13/11/2018 , 05:02:40,0,0
30181,13/11/2018 , 05:12:40,0,0
30182,13/11/2018 , 05:22:40,0,0
30183,13/11/2018 , 05:32:40,0,0
30184,13/11/2018 , 05:42:40,0,0
30185,13/11/2018 , 05:52:40,0,0
30186,13/11/2018 , 06:02:40,0,0
30187,13/11/2018 , 06:12:40,0,0
30188,13/11/2018 , 06:22:40,0,0
30189,13/11/2018 , 06:32:40,0,0
30190,13/11/2018 , 06:42:40,0,0
30191,13/11/2018 , 06:52:40,0,0
30192,13/11/2018 , 07:02:40,0,0
30193,13/11/2018 , 07:12:40,0,0
30194,13/11/2018 , 07:22:40,0,0
30195,13/11/2018 , 07:32:40,0,0
30196,13/11/2018 , 07:42:40,0,0
30197,13/11/2018 , 07:52:40,0,0
30198,13/11/2018 , 08:02:40,0,0
30199,13/11/2018 , 08:12:40,0,0
30200,13/11/2018 , 08:22:40,0,0
30201,13/11/2018 , 08:32:40,0,0
30202,13/11/2018 , 08:42:40,0,0
30203,13/11/2018 , 08:52:40,0,0
30204,13/11/2018 , 09:02:40,0,0
30205,13/11/2018 , 09:12:40,0,0
30206,13/11/2018 , 09:22:40,0,0
30207,13/11/2018 , 09:32:40,0,0
30208,13/11/2018 , 09:42:40,0,0
30209,13/11/2018 , 09:52:40,0,0
30210,13/11/2018 , 10:02:40,0,0
30211,13/11/2018 , 10:12:40,2,2
30212,13/11/2018 , 10:22:40,3,3
30213,13/11/2018 , 10:32:40,3,3
30214,13/11/2018 , 10:42:40,8,8
30215,13/11/2018 , 10:52:40,8,8
30216,13/11/2018 , 11:02:40,9,9
30217,13/11/2018 , 11:12:40,15,15
30218,13/11/2018 , 11:22:40,13,13
30219,13/11/2018 , 11:32:40,15,15
30220,13/11/2018 , 11:42:40,13,13
30221,13/11/2018 , 11:52:40,15,15
30222,13/11/2018 , 12:02:40,24,24
30223,13/11/2018 , 12:12:40,22,22
30224,13/11/2018 , 12:22:40,28,28
30225,13/11/2018 , 12:32:40,24,24
30226,13/11/2018 , 12:42:40,0,0
30227,13/11/2018 , 12:52:40,9,9
30228,13/11/2018 , 13:02:40,7,7
30229,13/11/2018 , 13:12:40,1,1
30230,13/11/2018 , 13:22:40,7,7
30231,13/11/2018 , 13:32:40,9,9
30232,13/11/2018 , 13:42:40,11,11
30233,13/11/2018 , 13:52:40,10,10
30234,13/11/2018 , 14:02:40,3,3
30235,13/11/2018 , 14:12:40,5,5
30236,13/11/2018 , 14:22:40,12,12
30237,13/11/2018 , 14:32:40,7,7
30238,13/11/2018 , 14:42:40,13,13
30239,13/11/2018 , 14:52:40,28,28
30240,13/11/2018 , 15:02:40,20,20
30241,13/11/2018 , 15:12:40,11,11
30242,13/11/2018 , 15:22:40,2,2
30243,13/11/2018 , 15:32:40,4,4
30244,13/11/2018 , 15:42:40,19,19
30245,13/11/2018 , 15:52:40,5,5
30246,13/11/2018 , 16:02:40,1,1
30247,13/11/2018 , 16:12:40,7,7
30248,13/11/2018 , 16:22:40,16,16
30249,13/11/2018 , 16:32:40,7,7
30250,13/11/2018 , 16:42:40,2,2
30251,13/11/2018 , 16:52:40,0,0
30252,13/11/2018 , 17:02:40,0,0
30253,13/11/2018 , 17:12:40,0,0
30254,13/11/2018 , 17:22:40,0,0
30255,13/11/2018 , 17:32:40,0,0
30256,13/11/2018 , 17:42:40,0,0
30257,13/11/2018 , 17:52:40,0,0
30258,13/11/2018 , 18:02:40,0,0
30259,13/11/2018 , 18:12:40,0,0
30260,13/11/2018 , 18:22:40,0,0
30261,13/11/2018 , 18:32:40,0,0
30262,13/11/2018 , 18:42:40,0,0
30263,13/11/2018 , 18:52:40,0,0
30264,13/11/2018 , 19:02:40,0,0
30265,13/11/2018 , 19:12:40,0,0
30266,13/11/2018 , 19:22:40,0,0
30267,13/11/2018 , 19:32:40,0,0
30268,13/11/2018 , 19:42:40,0,0
30269,13/11/2018 , 19:52:40,0,0
30270,13/11/2018 , 20:02:40,0,0
30271,13/11/2018 , 20:12:40,0,0
30272,13/11/2018 , 20:22:40,0,0
30273,13/11/2018 , 20:32:40,0,0
30274,13/11/2018 , 20:42:40,0,0
30275,13/11/2018 , 20:52:40,0,0
30276,13/11/2018 , 21:02:40,0,0
30277,13/11/2018 , 21:12:40,0,0
30278,13/11/2018 , 21:22:40,0,0
30279,13/11/2018 , 21:32:40,0,0
30280,13/11/2018 , 21:42:40,0,0
30281,13/11/2018 , 21:52:40,0,0
30282,13/11/2018 , 22:02:40,0,0
30283,13/11/2018 , 22:12:40,0,0
30284,13/11/2018 , 22:22:40,0,0
30285,13/11/2018 , 22:32:40,0,0
30286,13/11/2018 , 22:42:40,0,0
30287,13/11/2018 , 22:52:40,0,0
30288,13/11/2018 , 23:02:40,0,0
30289,13/11/2018 , 23:12:40,0,0
30290,13/11/2018 , 23:22:40,0,0
30291,13/11/2018 , 23:32:40,0,0
30292,13/11/2018 , 23:42:40,0,0
30293,13/11/2018 , 23:52:40,0,0
30294,14/11/2018 , 00:02:40,0,0
30295,14/11/2018 , 00:12:40,0,0
30296,14/11/2018 , 00:22:40,0,0
30297,14/11/2018 , 00:32:40,0,0
30298,14/11/2018 , 00:42:40,0,0
30299,14/11/2018 , 00:52:40,0,0
30300,14/11/2018 , 01:02:40,0,0
30301,14/11/2018 , 01:12:40,0,0
30302,14/11/2018 , 01:22:40,0,0
30303,14/11/2018 , 01:32:40,0,0
30304,14/11/2018 , 01:42:40,0,0
30305,14/11/2018 , 01:52:40,0,0
30306,14/11/2018 , 02:02:40,0,0
30307,14/11/2018 , 02:12:40,0,0
30308,14/11/2018 , 02:22:40,0,0
30309,14/11/2018 , 02:32:40,0,0
30310,14/11/2018 , 02:42:40,0,0
30311,14/11/2018 , 02:52:40,0,0
30312,14/11/2018 , 03:02:40,0,0
30313,14/11/2018 , 03:12:40,0,0
30314,14/11/2018 , 03:22:40,0,0
30315,14/11/2018 , 03:32:40,0,0
30316,14/11/2018 , 03:42:40,0,0
30317,14/11/2018 , 03:52:40,0,0
30318,14/11/2018 , 04:02:40,0,0
30319,14/11/2018 , 04:12:40,0,0
30320,14/11/2018 , 04:22:40,0,0
30321,14/11/2018 , 04:32:40,0,0
30322,14/11/2018 , 04:42:40,0,0
30323,14/11/2018 , 04:52:40,0,0
30324,14/11/2018 , 05:02:40,0,0
30325,14/11/2018 , 05:12:40,0,0
30326,14/11/2018 , 05:22:40,0,0
30327,14/11/2018 , 05:32:40,0,0
30328,14/11/2018 , 05:42:40,0,0
30329,14/11/2018 , 05:52:40,0,0
30330,14/11/2018 , 06:02:40,0,0
30331,14/11/2018 , 06:12:40,0,0
30332,14/11/2018 , 06:22:40,0,0
30333,14/11/2018 , 06:32:40,0,0
30334,14/11/2018 , 06:42:40,0,0
30335,14/11/2018 , 06:52:40,0,0
30336,14/11/2018 , 07:02:40,0,0
30337,14/11/2018 , 07:12:40,0,0
30338,14/11/2018 , 07:22:40,0,0
30339,14/11/2018 , 07:32:40,0,0
30340,14/11/2018 , 07:42:40,0,0
30341,14/11/2018 , 07:52:40,0,0
30342,14/11/2018 , 08:02:40,0,0
30343,14/11/2018 , 08:12:40,0,0
30344,14/11/2018 , 08:22:40,0,0
30345,14/11/2018 , 08:32:40,0,0
30346,14/11/2018 , 08:42:40,0,0
30347,14/11/2018 , 08:52:40,0,0
30348,14/11/2018 , 09:02:40,0,0
30349,14/11/2018 , 09:12:40,0,0
30350,14/11/2018 , 09:22:40,0,0
30351,14/11/2018 , 09:32:40,0,0
30352,14/11/2018 , 09:42:40,0,0
30353,14/11/2018 , 09:52:40,0,0
30354,14/11/2018 , 10:02:40,3,3
30355,14/11/2018 , 10:12:40,4,4
30356,14/11/2018 , 10:22:40,6,6
30357,14/11/2018 , 10:32:40,6,6
30358,14/11/2018 , 10:42:40,7,7
30359,14/11/2018 , 10:52:40,6,6
30360,14/11/2018 , 11:02:40,6,6
30361,14/11/2018 , 11:12:40,5,5
30362,14/11/2018 , 11:22:40,4,4
30363,14/11/2018 , 11:32:40,7,7
30364,14/11/2018 , 11:42:40,6,6
30365,14/11/2018 , 11:52:40,8,8
30366,14/11/2018 , 12:02:40,8,8
30367,14/11/2018 , 12:12:40,7,7
30368,14/11/2018 , 12:22:40,7,7
30369,14/11/2018 , 12:32:40,9,9
30370,14/11/2018 , 12:42:40,8,8
30371,14/11/2018 , 12:52:40,10,10
30372,14/11/2018 , 13:02:40,10,10
30373,14/11/2018 , 13:12:40,12,12
30374,14/11/2018 , 13:22:40,15,15
30375,14/11/2018 , 13:32:40,13,13
30376,14/11/2018 , 13:42:40,13,13
30377,14/11/2018 , 13:52:40,10,10
30378,14/11/2018 , 14:02:40,10,10
30379,14/11/2018 , 14:12:40,10,10
30380,14/11/2018 , 14:22:40,9,9
30381,14/11/2018 , 14:32:40,8,8
30382,14/11/2018 , 14:42:40,6,6
30383,14/11/2018 , 14:52:40,6,6
30384,14/11/2018 , 15:02:40,4,4
30385,14/11/2018 , 15:12:40,4,4
30386,14/11/2018 , 15:22:40,2,2
30387,14/11/2018 , 15:32:40,2,2
30388,14/11/2018 , 15:42:40,3,3
30389,14/11/2018 , 15:52:40,5,5
30390,14/11/2018 , 16:02:40,2,2
30391,14/11/2018 , 16:12:40,2,2
30392,14/11/2018 , 16:22:40,0,0
30393,14/11/2018 , 16:32:40,0,0
30394,14/11/2018 , 16:42:40,0,0
30395,14/11/2018 , 16:52:40,0,0
30396,14/11/2018 , 17:02:40,0,0
30397,14/11/2018 , 17:12:40,0,0
30398,14/11/2018 , 17:22:40,0,0
30399,14/11/2018 , 17:32:40,0,0
30400,14/11/2018 , 17:42:40,0,0
30401,14/11/2018 , 17:52:40,0,0
30402,14/11/2018 , 18:02:40,0,0
30403,14/11/2018 , 18:12:40,0,0
30404,14/11/2018 , 18:22:40,0,0
30405,14/11/2018 , 18:32:40,0,0
30406,14/11/2018 , 18:42:40,0,0
30407,14/11/2018 , 18:52:40,0,0
30408,14/11/2018 , 19:02:40,0,0
30409,14/11/2018 , 19:12:40,0,0
30410,14/11/2018 , 19:22:40,0,0
30411,14/11/2018 , 19:32:40,0,0
30412,14/11/2018 , 19:42:40,0,0
30413,14/11/2018 , 19:52:40,0,0
30414,14/11/2018 , 20:02:40,0,0
30415,14/11/2018 , 20:12:40,0,0
30416,14/11/2018 , 20:22:40,0,0
30417,14/11/2018 , 20:32:40,0,0
30418,14/11/2018 , 20:42:40,0,0
30419,14/11/2018 , 20:52:40,0,0
30420,14/11/2018 , 21:02:40,0,0
30421,14/11/2018 , 21:12:40,0,0
30422,14/11/2018 , 21:22:40,0,0
30423,14/11/2018 , 21:32:40,0,0
30424,14/11/2018 , 21:42:40,0,0
30425,14/11/2018 , 21:52:40,0,0
30426,14/11/2018 , 22:02:40,0,0
30427,14/11/2018 , 22:12:40,0,0
30428,14/11/2018 , 22:22:40,0,0
30429,14/11/2018 , 22:32:40,0,0
30430,14/11/2018 , 22:42:40,0,0
30431,14/11/2018 , 22:52:40,0,0
30432,14/11/2018 , 23:02:40,0,0
30433,14/11/2018 , 23:12:40,0,0
30434,14/11/2018 , 23:22:40,0,0
30435,14/11/2018 , 23:32:40,0,0
30436,14/11/2018 , 23:42:40,0,0
30437,14/11/2018 , 23:52:40,0,0
30438,15/11/2018 , 00:02:40,0,0
30439,15/11/2018 , 00:12:40,0,0
30440,15/11/2018 , 00:22:40,0,0
30441,15/11/2018 , 00:32:40,0,0
30442,15/11/2018 , 00:42:40,0,0
30443,15/11/2018 , 00:52:40,0,0
30444,15/11/2018 , 01:02:40,0,0
30445,15/11/2018 , 01:12:40,0,0
30446,15/11/2018 , 01:22:40,0,0
30447,15/11/2018 , 01:32:40,0,0
30448,15/11/2018 , 01:42:40,0,0
30449,15/11/2018 , 01:52:40,0,0
30450,15/11/2018 , 02:02:40,0,0
30451,15/11/2018 , 02:12:40,0,0
30452,15/11/2018 , 02:22:40,0,0
30453,15/11/2018 , 02:32:40,0,0
30454,15/11/2018 , 02:42:40,0,0
30455,15/11/2018 , 02:52:40,0,0
30456,15/11/2018 , 03:02:40,0,0
30457,15/11/2018 , 03:12:40,0,0
30458,15/11/2018 , 03:22:40,0,0
30459,15/11/2018 , 03:32:40,0,0
30460,15/11/2018 , 03:42:40,0,0
30461,15/11/2018 , 03:52:40,0,0
30462,15/11/2018 , 04:02:40,0,0
30463,15/11/2018 , 04:12:40,0,0
30464,15/11/2018 , 04:22:40,0,0
30465,15/11/2018 , 04:32:40,0,0
30466,15/11/2018 , 04:42:40,0,0
30467,15/11/2018 , 04:52:40,0,0
30468,15/11/2018 , 05:02:40,0,0
30469,15/11/2018 , 05:12:40,0,0
30470,15/11/2018 , 05:22:40,0,0
30471,15/11/2018 , 05:32:40,0,0
30472,15/11/2018 , 05:42:40,0,0
30473,15/11/2018 , 05:52:40,0,0
30474,15/11/2018 , 06:02:40,0,0
30475,15/11/2018 , 06:12:40,0,0
30476,15/11/2018 , 06:22:40,0,0
30477,15/11/2018 , 06:32:40,0,0
30478,15/11/2018 , 06:42:40,0,0
30479,15/11/2018 , 06:52:40,0,0
30480,15/11/2018 , 07:02:40,0,0
30481,15/11/2018 , 07:12:40,0,0
30482,15/11/2018 , 07:22:40,0,0
30483,15/11/2018 , 07:32:40,0,0
30484,15/11/2018 , 07:42:40,0,0
30485,15/11/2018 , 07:52:40,0,0
30486,15/11/2018 , 08:02:40,0,0
30487,15/11/2018 , 08:12:40,0,0
30488,15/11/2018 , 08:22:40,0,0
30489,15/11/2018 , 08:32:40,0,0
30490,15/11/2018 , 08:42:40,0,0
30491,15/11/2018 , 08:52:40,0,0
30492,15/11/2018 , 09:02:40,0,0
30493,15/11/2018 , 09:12:40,0,0
30494,15/11/2018 , 09:22:40,0,0
30495,15/11/2018 , 09:32:40,0,0
30496,15/11/2018 , 09:42:40,0,0
30497,15/11/2018 , 09:52:40,0,0
30498,15/11/2018 , 10:02:40,0,0
30499,15/11/2018 , 10:12:40,1,1
30500,15/11/2018 , 10:22:40,5,5
30501,15/11/2018 , 10:32:40,6,6
30502,15/11/2018 , 10:42:40,8,8
30503,15/11/2018 , 10:52:40,11,11
30504,15/11/2018 , 11:02:40,12,12
30505,15/11/2018 , 11:12:40,13,13
30506,15/11/2018 , 11:22:40,13,13
30507,15/11/2018 , 11:32:40,17,17
30508,15/11/2018 , 11:42:40,20,20
30509,15/11/2018 , 11:52:40,21,21
30510,15/11/2018 , 12:02:40,21,21
30511,15/11/2018 , 12:12:40,19,19
30512,15/11/2018 , 12:22:40,20,20
30513,15/11/2018 , 12:32:40,21,21
30514,15/11/2018 , 12:42:40,19,19
30515,15/11/2018 , 12:52:40,21,21
30516,15/11/2018 , 13:02:40,21,21
30517,15/11/2018 , 13:12:40,20,20
30518,15/11/2018 , 13:22:40,20,20
30519,15/11/2018 , 13:32:40,19,19
30520,15/11/2018 , 13:42:40,20,20
30521,15/11/2018 , 13:52:40,20,20
30522,15/11/2018 , 14:02:40,18,18
30523,15/11/2018 , 14:12:40,18,18
30524,15/11/2018 , 14:22:40,18,18
30525,15/11/2018 , 14:32:40,17,17
30526,15/11/2018 , 14:42:40,15,15
30527,15/11/2018 , 14:52:40,15,15
30528,15/11/2018 , 15:02:40,13,13
30529,15/11/2018 , 15:12:40,11,11
30530,15/11/2018 , 15:22:40,9,9
30531,15/11/2018 , 15:32:40,7,7
30532,15/11/2018 , 15:42:40,5,5
30533,15/11/2018 , 15:52:40,5,5
30534,15/11/2018 , 16:02:40,3,3
30535,15/11/2018 , 16:12:40,3,3
30536,15/11/2018 , 16:22:40,3,3
30537,15/11/2018 , 16:32:40,2,2
30538,15/11/2018 , 16:42:40,2,2
30539,15/11/2018 , 16:52:40,0,0
30540,15/11/2018 , 17:02:40,0,0
30541,15/11/2018 , 17:12:40,0,0
30542,15/11/2018 , 17:22:40,0,0
30543,15/11/2018 , 17:32:40,0,0
30544,15/11/2018 , 17:42:40,0,0
30545,15/11/2018 , 17:52:40,0,0
30546,15/11/2018 , 18:02:40,0,0
30547,15/11/2018 , 18:12:40,0,0
30548,15/11/2018 , 18:22:40,0,0
30549,15/11/2018 , 18:32:40,0,0
30550,15/11/2018 , 18:42:40,0,0
30551,15/11/2018 , 18:52:40,0,0
